,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
594,Admin for @GeorgeMasonU told students that new #TitleIX office positions have been approved at a town hall on the c… https://t.co/sMbaSRau1s,FALSE,5,NA,4/22/2019 18:47,TRUE,NA,1.12E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",AngelaWoolsey2,3,FALSE,FALSE,NA,NA
595,#TitleIX was a game changer for women's sports. Newly proposed changes by the current administration could alter th… https://t.co/iYRuEigMSD,FALSE,3,NA,4/22/2019 18:18,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GlobalSportMtrs,2,FALSE,FALSE,NA,NA
596,"This week is Sexual Assault Awareness Week at IVC. Join us for events, resources and training on preventing sexual… https://t.co/PHf4CJF9BL",FALSE,1,NA,4/22/2019 18:04,TRUE,NA,1.12E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",MyIrvineValley,0,FALSE,FALSE,NA,NA
597,"""It is estimated that only 5% of sexual assaults on college campuses are reported, making sexual assault the most u… https://t.co/x5YQRZEkEq",FALSE,1,NA,4/22/2019 17:13,TRUE,NA,1.12E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",TitleIXatOKCU,2,FALSE,FALSE,NA,NA
598,"@Montejp231 @Allen11Cynthia @Goss30Goss Unfortunately Texas Law has no such distinctions except4 statutory rape, &amp;… https://t.co/qjpCaa29ga",FALSE,2,Montejp231,4/22/2019 17:02,TRUE,1.12E+18,1.12E+18,1.06E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",STEM_Gal,0,FALSE,FALSE,NA,NA
599,RT @mbalter: Today for the first time I will have the chance to talk to @SAAorg president Joe Watkins and tell him what really happened on…,FALSE,0,NA,4/22/2019 17:02,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EvelynGreenburg,2,TRUE,FALSE,NA,NA
600,Join me in supporting @GGENYC's #SchoolGirlsDeserve Campaign on April 30th at 12pm at NYC City Hall! We're demandin… https://t.co/3n61Mc61fl,FALSE,0,NA,4/22/2019 16:46,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Emma_Roth,0,FALSE,FALSE,NA,NA
601,"RT @GGENYC: With 9 days until our #SchoolGirlsDeserve press conference, we're sharing one reason we need more Title IX Coordinators in NYC…",FALSE,0,NA,4/22/2019 16:11,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ACSawyerJustice,6,TRUE,FALSE,NA,NA
602,@Dallas2372 @realDonaldTrump I’ll take $20,FALSE,1,Dallas2372,4/22/2019 16:00,FALSE,1.12E+18,1.12E+18,589450450,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TitleIX_lmao,0,FALSE,FALSE,NA,NA
603,Excuse me? https://t.co/Mo3ih76J5Z,FALSE,2,NA,4/22/2019 15:59,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TitleIX_lmao,0,FALSE,FALSE,NA,NA
604,Today for the first time I will have the chance to talk to @SAAorg president Joe Watkins and tell him what really h… https://t.co/DVIaHVE9cI,FALSE,24,NA,4/22/2019 15:59,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",mbalter,2,FALSE,FALSE,NA,NA
605,"RT @GGENYC: With 9 days until our #SchoolGirlsDeserve press conference, we're sharing one reason we need more Title IX Coordinators in NYC…",FALSE,0,NA,4/22/2019 15:20,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Erica_WCA,6,TRUE,FALSE,NA,NA
606,"RT @GGENYC: With 9 days until our #SchoolGirlsDeserve press conference, we're sharing one reason we need more Title IX Coordinators in NYC…",FALSE,0,NA,4/22/2019 15:13,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DSC_NY,6,TRUE,FALSE,NA,NA
607,"With 9 days until our #SchoolGirlsDeserve press conference, we're sharing one reason we need more Title IX Coordina… https://t.co/lxJmSq0wWu",FALSE,9,NA,4/22/2019 14:08,TRUE,NA,1.12E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",GGENYC,6,FALSE,FALSE,NA,NA
608,"@chasestrangio So say goodbye to #TitleIX at all colleges and universities.

I would imagine that many #women who h… https://t.co/Kdg9cHaiXG",FALSE,0,chasestrangio,4/22/2019 10:00,TRUE,1.11E+18,1.12E+18,1476133082,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BringTheRain4,0,FALSE,FALSE,NA,NA
609,"@TitleIX_lmao @Starting9 ESPN audio distorted the sound, like always",FALSE,3,TitleIX_lmao,4/22/2019 3:40,FALSE,1.12E+18,1.12E+18,354787615,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MatthewR2415,0,FALSE,FALSE,NA,NA
610,@Starting9 He hit that kinda hard,FALSE,0,TitleIX_lmao,4/22/2019 1:10,FALSE,1.12E+18,1.12E+18,354787615,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TitleIX_lmao,0,FALSE,FALSE,NA,NA
611,@Starting9 That sounded like a bomb going off..,FALSE,0,TitleIX_lmao,4/22/2019 1:09,FALSE,1.12E+18,1.12E+18,354787615,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TitleIX_lmao,0,FALSE,FALSE,NA,NA
612,@Starting9 Oh my god,FALSE,0,Starting9,4/22/2019 1:09,FALSE,1.12E+18,1.12E+18,4895729679,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TitleIX_lmao,0,FALSE,FALSE,NA,NA
613,RT @CobraKaryn: A must-read #TitleIX lawsuit by accused student expelled 4 days before graduation. 6 counts against #UChicago 3 against acc…,FALSE,0,NA,4/21/2019 23:07,FALSE,NA,1.12E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DawnTreader14,4,TRUE,FALSE,NA,NA
614,"@CobraKaryn Such an unbelievable miscarriage of justice. Lots of lessons in here for #TitleIX. Again, relationships… https://t.co/UizlOHB9Uc",FALSE,3,CobraKaryn,4/21/2019 22:13,TRUE,1.12E+18,1.12E+18,1.10E+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DawnTreader14,1,FALSE,FALSE,NA,NA
615,A must-read #TitleIX lawsuit by accused student expelled 4 days before graduation. 6 counts against #UChicago 3 aga… https://t.co/AeEp0nKfHV,FALSE,5,NA,4/21/2019 22:04,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CobraKaryn,4,FALSE,FALSE,NA,NA
616,"@amandadeibert Numerous college males who were expelled based on dishonest, faulty #TitleIX hearings who successful… https://t.co/d1PpwigJAq",FALSE,4,amandadeibert,4/21/2019 21:32,TRUE,1.12E+18,1.12E+18,38125898,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SusanPHorning,0,FALSE,FALSE,NA,NA
617,Yes! #americanhookup is a MUST READ for all incoming college freshmen and their parents! And for all #TitleIX coord… https://t.co/sxTQ17ctx1,FALSE,0,NA,4/21/2019 21:23,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SusanPHorning,0,FALSE,FALSE,NA,NA
618,Judge complains court filings are being used to deliver information to news media #TitleIX #LegalEthics… https://t.co/yLJaAduE7s,FALSE,0,NA,4/21/2019 19:33,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SCSLawFirm,0,FALSE,FALSE,NA,NA
619,<U+2757><U+FE0F><U+2757><U+FE0F>CAUTION<U+2757><U+FE0F><U+2757><U+FE0F>The following post involves really cool people. Happy Easter @ Sacred Heart of Mary Catholic Church https://t.co/RyeuEkR2YQ,FALSE,0,NA,4/21/2019 18:22,FALSE,NA,1.12E+18,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",TitleIX_lmao,0,FALSE,FALSE,-94.31016,35.32337
620,Exactly! Yet college #TitleIX administrators will NEVER empower women this way. They’d be working themselves right… https://t.co/fnFxCc8sce,FALSE,4,NA,4/21/2019 17:51,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SusanPHorning,0,FALSE,FALSE,NA,NA
621,Sickleague https://t.co/24YxojMd9C,FALSE,1,NA,4/21/2019 14:10,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TitleIX_lmao,0,FALSE,FALSE,NA,NA
622,RT @cookie8010: Kudos to @SenatorNasheed for offering amendment to #SB259 to require MO to provide economically deserving students with pub…,FALSE,0,NA,4/21/2019 6:17,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MsFootballPro,3,TRUE,FALSE,NA,NA
623,"RT @MFergusonMedia: How should Missouri pay for road &amp; bridge repairs?

On this week's Missouri Viewpoints, Sen. @Koenig4MO (R) talks about…",FALSE,0,NA,4/21/2019 2:09,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LibertyEthics,2,TRUE,FALSE,NA,NA
624,@johnny_jessup @espn Horrible programming decision.  Game wasn't started due to a softball game running long.  Now… https://t.co/58NuxXIqZo,FALSE,0,johnny_jessup,4/20/2019 23:29,TRUE,1.12E+18,1.12E+18,2238262634,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",joeywa_44,0,FALSE,FALSE,NA,NA
625,"At #GarrisonLevinEpstein, we advocate on behalf of students and faculty to ensure their rights are protected under… https://t.co/0wqlpwZ5L3",FALSE,0,NA,4/20/2019 19:15,TRUE,NA,1.12E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",GarrisonLawPC,0,FALSE,FALSE,NA,NA
626,RT @ArkansasHogPen: @ccrsd50 @BarstoolUA @SharpTusk @SEC #FreeHeston by signing here: https://t.co/R6giS9TKod,FALSE,0,NA,4/20/2019 18:52,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TitleIX_lmao,2,TRUE,FALSE,NA,NA
627,RT @spittinchiclets: #sickleague https://t.co/UGqoVOw5xc,FALSE,0,NA,4/20/2019 18:49,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TitleIX_lmao,504,TRUE,FALSE,NA,NA
628,"RT @FoggyTrails: ""I have seen how universities have caved in to demands from the wokeing-class heroes calling for the culling of any woman…",FALSE,0,NA,4/20/2019 18:27,FALSE,NA,1.12E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Anyechka,1,TRUE,FALSE,NA,NA
629,"""I have seen how universities have caved in to demands from the wokeing-class heroes calling for the culling of any… https://t.co/unH6PJRLbK",FALSE,4,NA,4/20/2019 18:23,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FoggyTrails,1,FALSE,FALSE,NA,NA
630,@FrankLoMonte This has been an interesting shift during the past several years. Used to be that #TitleIX was used m… https://t.co/VrZSIXSddG,FALSE,0,FrankLoMonte,4/20/2019 17:39,TRUE,1.12E+18,1.12E+18,15694680,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",joegisondi,0,FALSE,FALSE,NA,NA
631,100% sport specific need analysis needs to be the goal for @NCAA for coaching and for scholarships.  If this is bro… https://t.co/CRBkxxMp4e,FALSE,1,NA,4/20/2019 16:43,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RobbieCox1,0,FALSE,FALSE,NA,NA
632,"It contributed to a national trend that led the US government to change its interpretation of Title<U+2168>.

<U+82F1><U+691C><U+6E96>1(16<U+5E74><U+5EA6>)<U+306E><U+904E><U+53BB><U+554F><U+306E><U+9078><U+629E><U+80A2><U+3002><U+8AAD><U+3080><U+306E><U+304C><U+96E3><U+3057><U+304B><U+3063><U+305F><U+3002>#<U+82F1><U+691C>",FALSE,0,NA,4/20/2019 13:14,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",the12raintone,0,FALSE,FALSE,NA,NA
633,#TitleIX Attorney Andrew Miltenberg talks to @CampusSafetyMag about #DueProcess concerns on college campuses: “I st… https://t.co/dQsR6ptj7n,FALSE,3,NA,4/20/2019 13:10,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NMLLPLaw,0,FALSE,FALSE,NA,NA
634,"RT @tonymess: ‘For those lawmakers who care about the facts, the <U+2066>@NAACP’s<U+2069> full-throated opposition should counter the false narrative the…",FALSE,0,NA,4/20/2019 7:10,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ChiTownSidBrown,16,TRUE,FALSE,NA,NA
635,"RT @tonymess: ‘For those lawmakers who care about the facts, the <U+2066>@NAACP’s<U+2069> full-throated opposition should counter the false narrative the…",FALSE,0,NA,4/20/2019 7:09,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tclary1687,16,TRUE,FALSE,NA,NA
636,RT @Mbsydor: .@CampusSafetyMag headline takes note of the toll the lack of #TitleIX #DueProcess takes on the accused. @NMLLPLaw @FaceCampus…,FALSE,0,NA,4/20/2019 4:21,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NMLLPLaw,2,TRUE,FALSE,NA,NA
637,"“Believe the narrative regardless of the lack of evidence, squint to see justifications where there are none and in… https://t.co/w1H3o1pC12",FALSE,1,NA,4/20/2019 2:09,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SusanPHorning,0,FALSE,FALSE,NA,NA
638,RT @tonymess: Messenger: President of @NAACP adds his voice to those trying to protect #TitleIX in Missouri: @monaacp #moleg @DerrickNAACP…,FALSE,0,NA,4/20/2019 1:51,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zipgould,12,TRUE,FALSE,NA,NA
639,"RT @tonymess: ‘For those lawmakers who care about the facts, the <U+2066>@NAACP’s<U+2069> full-throated opposition should counter the false narrative the…",FALSE,0,NA,4/20/2019 0:04,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AKAReSister,16,TRUE,FALSE,NA,NA
640,RT @aztecwaterpolo: April is Sexual Assault Awareness Month &amp; SDSU is committed to having a safe &amp; healthy campus. Together our athletics c…,FALSE,0,NA,4/19/2019 23:17,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",brendamoffitt,1,TRUE,FALSE,NA,NA
641,RT @AztecMensSoccer: April is Sexual Assault Awareness Month &amp; SDSU is committed to having a safe &amp; healthy campus. Together our athletics…,FALSE,0,NA,4/19/2019 23:17,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",brendamoffitt,1,TRUE,FALSE,NA,NA
642,April is Sexual Assault Awareness Month. De Anza College is committed to maintaining an educational and working env… https://t.co/i5PGuOEQ7M,FALSE,3,NA,4/19/2019 20:36,TRUE,NA,1.12E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",deanza_college,0,FALSE,FALSE,NA,NA
643,RT @Mbsydor: .@CampusSafetyMag headline takes note of the toll the lack of #TitleIX #DueProcess takes on the accused. @NMLLPLaw @FaceCampus…,FALSE,0,NA,4/19/2019 20:24,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mickeysperry,2,TRUE,FALSE,NA,NA
644,.@CampusSafetyMag headline takes note of the toll the lack of #TitleIX #DueProcess takes on the accused. @NMLLPLaw… https://t.co/707ZG2K7dn,FALSE,5,NA,4/19/2019 20:20,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mbsydor,2,FALSE,FALSE,NA,NA
645,"Remember, you are not alone, help is here: https://t.co/uzpQllNN68 #SAAMUTK https://t.co/Rxz0EYwyMJ",FALSE,0,NA,4/19/2019 20:01,FALSE,NA,1.12E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",volshelpvols,0,FALSE,FALSE,NA,NA
646,"RT @tonymess: ‘For those lawmakers who care about the facts, the <U+2066>@NAACP’s<U+2069> full-throated opposition should counter the false narrative the…",FALSE,0,NA,4/19/2019 19:39,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JEKester_PhD,16,TRUE,FALSE,NA,NA
647,@McLNeuro  If one doesn't feel a univ has done their due diligence on finding against a prof who was complained abt… https://t.co/zMs5C8aJ0v,FALSE,0,McLNeuro,4/19/2019 19:32,TRUE,NA,1.12E+18,588770591,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BotanyRules,0,FALSE,FALSE,NA,NA
648,"RT @tonymess: ‘For those lawmakers who care about the facts, the <U+2066>@NAACP’s<U+2069> full-throated opposition should counter the false narrative the…",FALSE,0,NA,4/19/2019 18:59,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",billmolobby,16,TRUE,FALSE,NA,NA
649,"icymi earlier this week, this from @RisaLovesSports in @qz about the late Sen. Bayh and how the decision to listen… https://t.co/g0z02KIyWA",FALSE,2,NA,4/19/2019 18:48,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DiCiccoMethod,0,FALSE,FALSE,NA,NA
650,"RT @tonymess: ‘For those lawmakers who care about the facts, the <U+2066>@NAACP’s<U+2069> full-throated opposition should counter the false narrative the…",FALSE,0,NA,4/19/2019 18:16,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AishaS,16,TRUE,FALSE,NA,NA
651,"Missouri bill on campus assaults runs into filibuster:
https://t.co/nyAf0hJ5Mc

#TitleIX #TitleIXnews via @KCStar",FALSE,0,NA,4/19/2019 18:14,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",T9Mastered,0,FALSE,FALSE,NA,NA
652,@tonymess @NAACP It gives all students rights they don't currently have. That is how it helps them. They can have a… https://t.co/zcX5ep6Ojl,FALSE,1,tonymess,4/19/2019 17:32,TRUE,1.12E+18,1.12E+18,16150136,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DanLHutton,0,FALSE,FALSE,NA,NA
653,"@KimberlyLau_Esq, Partner and Chair of the Title IX/College Discipline practice, was honored at Crain's New York 20… https://t.co/lgPQWpRGVQ",FALSE,2,KimberlyLau_Esq,4/19/2019 17:19,TRUE,NA,1.12E+18,51334233,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WarshawBurstein,0,FALSE,FALSE,NA,NA
654,Did you make it to #StarWarsCelebration in #Chicago? How much of this do you recognize? https://t.co/dU7bmSb9wk… https://t.co/TYiIrBQJWm,FALSE,0,NA,4/19/2019 17:14,TRUE,NA,1.12E+18,NA,"<a href=""http://endthemlmheadaches.com/"" rel=""nofollow"">Saying Sender</a>",InternetFount,0,FALSE,FALSE,NA,NA
655,"RT @tonymess: ‘For those lawmakers who care about the facts, the <U+2066>@NAACP’s<U+2069> full-throated opposition should counter the false narrative the…",FALSE,0,NA,4/19/2019 14:57,FALSE,NA,1.12E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",holybullies,16,TRUE,FALSE,NA,NA
656,#MOLeg due process advocates: “We love the President’s and Sec. DeVos’ guidance. Here’s a bill that codifies them i… https://t.co/zsof0MA2HU,FALSE,0,NA,4/19/2019 14:46,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RGreggKeller,0,FALSE,FALSE,NA,NA
657,“The Obama guidance had inspired widespread criticism from both liberals and conservatives.” #TitleIX #MOLeg,FALSE,0,RGreggKeller,4/19/2019 14:22,FALSE,1.12E+18,1.12E+18,81107148,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RGreggKeller,0,FALSE,FALSE,NA,NA
658,"@Outdoorgirl724 We can relate, we encourage praying for strength, guidance and wisdom during a #TitleIX ordeal.",FALSE,1,Outdoorgirl724,4/19/2019 14:18,FALSE,1.12E+18,1.12E+18,8.15E+17,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NCFMCarolinas,0,FALSE,FALSE,NA,NA
